PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_02_ACTUAL,2016_02_MSF_FORECAST,2016_02_RF_FORECAST
,,A,83,15,42,30
,,A,84,14,25,18
,,A,85,21,24,16
,,B,81,55,32,20
,,B,82,8,21,15
,,B,83,24,19,13
,,B,84,30,47,27
,,B,85,23,41,23
,,A,81,53,45,30
,,A,82,19,27,20
,,A,83,49,33,26
,,A,84,18,21,18
,,A,85,15,98,61
,,B,81,20,11,8
,,B,82,1,3,3
,,B,83,11,17,12
,,B,84,4,9,7
,,B,85,7,19,12
,,B,81,20,10,9
,,B,82,2,5,4
,,B,83,14,16,11
,,B,84,4,5,4
,,B,85,8,22,14
,,A,81,47,40,25
,,A,82,31,70,43
,,A,83,43,33,30
,,A,84,96,95,68
,,A,85,23,34,20
,,B,81,29,18,15
,,B,82,2,10,8
,,B,83,29,20,14
,,B,84,1,11,9
,,B,85,30,24,17
,,A,81,83,42,34
,,A,82,11,29,20
,,A,83,132,75,65
,,A,84,42,34,28
,,A,85,17,59,41
,,A,81,82,94,74
,,A,82,7,49,36
,,A,83,56,45,34
,,A,84,30,35,29
,,A,85,162,115,85
,,D,81,1,3,3
,,D,82,0,2,1
,,D,83,2,9,5
,,D,84,2,6,4
,,D,85,0,5,4
,,C,81,6,5,5
,,C,82,1,5,4
,,C,83,1,10,7
,,C,84,10,7,6
,,C,85,110,17,10
,,C,81,12,11,9
,,C,82,8,10,7
,,C,83,2,10,8
,,C,84,0,7,6
,,C,85,22,23,17
,,C,81,8,6,5
,,C,82,1,3,2
,,C,83,27,30,22
,,C,84,7,10,8
,,C,85,9,16,11
,,A,81,54,38,27
,,A,82,31,52,37
,,A,83,76,73,57
,,A,84,69,65,42
,,A,85,80,85,63
,,C,81,10,10,9
,,C,82,3,5,4
,,C,83,4,10,9
,,C,84,19,18,15
,,C,85,6,7,5
,,C,81,9,10,9
,,C,82,0,3,2
,,C,83,9,25,17
,,C,84,5,7,5
,,C,85,1,4,3
,,C,81,2,14,10
,,C,82,0,6,10
,,C,83,22,12,12
,,C,84,4,4,4
,,C,85,1,10,9
,,B,81,66,36,27
,,B,82,7,8,6
,,B,83,19,37,19
,,B,84,10,10,9
,,B,85,20,37,22
,,D,81,1,5,5
,,D,82,0,3,3
,,D,83,2,4,3
,,D,84,4,4,3
,,D,85,1,4,3
,,D,81,9,7,7
,,D,82,2,3,2
,,D,83,4,5,5
,,D,84,13,7,7
,,D,85,6,9,6
,,B,81,13,8,6
,,B,82,5,19,12
,,B,83,565,36,18
,,B,84,25,30,20
,,B,85,11,18,13
,,B,81,3,10,8
,,B,82,0,4,4
,,B,83,7,7,6
,,B,84,39,4,4
,,B,85,6,8,6
,,D,81,1,3,3
,,D,82,0,2,1
,,D,83,3,3,2
,,D,84,1,2,2
,,D,85,0,4,3
,,C,81,0,4,3
,,C,82,0,1,1
,,C,83,53,3,2
,,C,84,3,1,1
,,C,85,1,1,1
,,A,81,101,54,47
,,A,82,6,36,29
,,A,83,66,76,48
,,A,84,13,16,15
,,A,85,42,68,49
,,A,81,18,36,26
,,A,82,18,31,18
,,A,83,76,190,104
,,A,84,102,138,90
,,A,85,31,62,40
,,C,81,0,4,3
,,C,82,0,7,7
,,C,83,30,20,13
,,C,84,5,6,5
,,C,85,0,6,4
,,B,81,5,8,6
,,B,82,14,14,10
,,B,83,20,21,13
,,B,84,11,13,11
,,B,85,7,13,11
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,4,1,1
,,D,84,2,1,1
,,D,85,5,19,12
,,C,81,0,1,1
,,C,82,2,4,4
,,C,83,21,6,4
,,C,84,14,1,4
,,C,85,3,24,14
,,D,81,0,5,5
,,D,82,0,1,1
,,D,83,1,4,2
,,D,84,3,3,3
,,D,85,0,20,17
,,B,81,18,18,13
,,B,82,33,21,16
,,B,83,11,40,26
,,B,84,10,9,8
,,B,85,38,37,21
,,A,81,8,30,17
,,A,82,10,28,17
,,A,83,169,66,31
,,A,84,25,48,24
,,A,85,14,28,19
,,D,81,0,1,1
,,D,82,2,3,2
,,D,83,0,27,11
,,D,84,5,4,3
,,D,85,0,9,6
,,C,81,7,12,9
,,C,82,5,15,9
,,C,83,6,30,15
,,C,84,2,5,4
,,C,85,4,11,8
,,D,81,0,1,1
,,D,82,4,1,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,5,4
,,D,81,2,1,2
,,D,82,1,3,4
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,4,1,1
,,C,81,4,10,5
,,C,82,0,2,2
,,C,83,4,16,14
,,C,84,2,3,3
,,C,85,28,22,17
,,C,81,14,13,10
,,C,82,1,17,11
,,C,83,5,66,35
,,C,84,4,17,13
,,C,85,6,33,21
,,A,81,49,34,22
,,A,82,8,11,10
,,A,83,33,45,30
,,A,84,10,11,10
,,A,85,13,45,26
,,B,81,88,12,10
,,B,82,1,15,15
,,B,83,24,13,13
,,B,84,78,29,28
,,B,85,9,7,6
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,1,2,1
,,D,85,0,2,2
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,8,4,3
,,D,84,18,11,10
,,D,85,1,1,1
,,C,81,13,14,10
,,C,82,4,6,5
,,C,83,1,15,7
,,C,84,6,9,8
,,C,85,8,7,6
,,B,81,20,34,21
,,B,82,8,24,19
,,B,83,19,35,18
,,B,84,6,22,14
,,B,85,34,138,89
,,B,81,25,20,15
,,B,82,6,50,26
,,B,83,47,96,42
,,B,84,34,61,38
,,B,85,4,23,16
,,A,81,17,5,5
,,A,82,11,31,18
,,A,83,65,13,11
,,A,84,62,80,50
,,A,85,3,26,21
,,D,81,2,4,3
,,D,82,0,2,2
,,D,83,40,5,4
,,D,84,0,2,2
,,D,85,25,6,5
,,B,81,18,24,21
,,B,82,2,14,11
,,B,83,65,30,17
,,B,84,50,25,20
,,B,85,52,151,102
,,C,81,7,4,4
,,C,82,12,3,3
,,C,83,3,7,5
,,C,84,11,4,5
,,C,85,5,5,4
,,D,81,1,3,3
,,D,82,1,4,3
,,D,83,1,10,8
,,D,84,5,12,9
,,D,85,0,6,4
,,B,81,11,7,6
,,B,82,7,17,13
,,B,83,9,7,6
,,B,84,31,25,23
,,B,85,0,14,8
,,C,81,17,22,18
,,C,82,4,4,4
,,C,83,18,31,24
,,C,84,11,14,13
,,C,85,6,11,10
,,D,81,0,5,9
,,D,82,0,0,0
,,D,83,1,8,7
,,D,84,0,0,1
,,D,85,0,1,1
,,C,81,0,4,3
,,C,82,0,5,5
,,C,83,2,39,29
,,C,84,12,10,7
,,C,85,2,9,8
,,C,81,2,4,7
,,C,82,3,3,4
,,C,83,0,8,8
,,C,84,5,3,5
,,C,85,29,10,10
,,B,81,11,32,19
,,B,82,5,20,14
,,B,83,35,35,24
,,B,84,13,16,13
,,B,85,18,31,22
,,B,81,20,11,3
,,B,82,4,12,13
,,B,83,78,16,13
,,B,84,38,20,14
,,B,85,14,8,5
,,B,81,14,11,9
,,B,82,0,5,7
,,B,83,4,5,6
,,B,84,1,4,4
,,B,85,0,4,4
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,1,0
,,D,85,0,1,0
,,C,81,0,1,2
,,C,82,1,1,1
,,C,83,1,9,10
,,C,84,4,2,2
,,C,85,3,7,8
,,D,81,0,3,2
,,D,82,0,4,3
,,D,83,3,3,1
,,D,84,2,4,4
,,D,85,2,1,1
,,B,81,7,9,8
,,B,82,6,12,14
,,B,83,45,19,18
,,B,84,31,18,18
,,B,85,6,38,29
,,D,81,1,0,0
,,D,82,1,0,0
,,D,83,7,1,1
,,D,84,3,1,1
,,D,85,2,1,1
,,B,81,17,10,10
,,B,82,2,13,13
,,B,83,42,32,36
,,B,84,42,18,23
,,B,85,4,16,16
,,D,81,2,2,2
,,D,82,2,1,1
,,D,83,16,4,4
,,D,84,0,2,2
,,D,85,6,5,6
,,D,81,3,1,1
,,D,82,0,1,1
,,D,83,5,2,3
,,D,84,15,2,2
,,D,85,1,2,2
,,D,81,1,0,0
,,D,82,1,0,0
,,D,83,1,3,6
,,D,84,2,1,1
,,D,85,2,2,2
,,D,81,3,1,1
,,D,82,1,1,1
,,D,83,0,4,8
,,D,84,1,1,1
,,D,85,1,2,2
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,1,2,3
,,D,84,0,1,1
,,D,85,1,1,1
,,D,82,5,1,2
,,D,83,0,2,4
,,D,84,0,0,0
,,D,85,0,3,4
,,A,81,27,24,31
,,A,82,2,3,3
,,A,83,14,25,24
,,A,84,27,20,23
,,A,85,11,28,30
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,0,3,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,1,0
,,D,85,0,4,4
,,D,81,0,0,1
,,D,82,0,0,1
,,D,83,3,4,2
,,D,84,0,0,1
,,D,85,2,3,3
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,1
,,D,85,0,2,1
,,C,81,27,0,1
,,C,82,30,1,1
,,C,83,11,1,1
,,C,84,23,2,3
,,C,85,11,3,4
,,D,81,0,0,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,2,2,4
,,D,81,0,0,0
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,0,1,1
,,D,85,4,3,4
,,B,81,4,2,7
,,B,82,0,1,5
,,B,83,13,4,11
,,B,84,26,8,22
,,B,85,4,3,11
,,A,81,195,146,88
,,A,82,26,55,29
,,A,83,112,143,74
,,A,84,59,57,37
,,A,85,59,160,89
,,C,81,7,13,9
,,C,82,9,5,3
,,C,83,8,8,7
,,C,84,7,6,5
,,C,85,7,15,8
,,B,81,11,15,11
,,B,82,115,21,16
,,B,83,34,42,27
,,B,84,18,11,8
,,B,85,26,36,22
,,A,81,114,640,192
,,A,82,49,127,53
,,A,83,548,665,367
,,A,84,360,199,117
,,A,85,282,467,313
,,C,81,1,13,11
,,C,82,0,19,18
,,C,83,6,9,6
,,C,84,5,11,7
,,C,85,7,5,3
,,A,81,214,525,266
,,A,82,26,167,84
,,A,83,173,331,169
,,A,84,74,148,73
,,A,85,98,370,210
,,B,81,191,128,73
,,B,82,35,55,34
,,B,83,107,135,95
,,B,84,55,40,26
,,B,85,76,146,68
,,C,81,36,15,11
,,C,82,0,6,2
,,C,83,15,9,6
,,C,84,3,4,3
,,C,85,7,10,6
,,A,81,164,94,71
,,A,82,2,28,20
,,A,83,176,160,126
,,A,84,56,43,26
,,A,85,116,121,77
,,B,81,149,114,68
,,B,82,10,41,27
,,B,83,78,89,61
,,B,84,40,31,22
,,B,85,72,99,53
,,B,81,27,15,13
,,B,82,0,3,2
,,B,83,4,17,12
,,B,84,0,5,4
,,B,85,6,22,14
,,C,81,14,8,6
,,C,82,5,3,2
,,C,83,3,6,4
,,C,84,12,6,6
,,C,85,8,16,10
,,A,81,282,174,132
,,A,82,23,51,37
,,A,83,200,271,168
,,A,84,55,72,39
,,A,85,90,203,107
,,C,81,2,12,11
,,C,82,0,1,1
,,C,83,7,13,10
,,C,84,2,3,2
,,C,85,12,7,4
,,A,81,125,63,39
,,A,82,35,28,19
,,A,83,75,40,21
,,A,84,2,12,11
,,A,85,36,59,42
,,B,81,170,96,73
,,B,82,67,94,74
,,B,83,36,74,54
,,B,84,15,30,21
,,B,85,12,44,19
,,B,81,197,87,54
,,B,82,6,34,26
,,B,83,75,75,49
,,B,84,19,29,19
,,B,85,42,111,59
,,C,81,14,9,6
,,C,82,1,0,0
,,C,83,11,11,8
,,C,84,4,3,3
,,C,85,1,14,11
,,D,81,5,2,1
,,D,82,0,1,0
,,D,83,3,6,4
,,D,84,2,9,7
,,D,85,7,4,4
,,D,81,8,5,4
,,D,82,0,1,0
,,D,83,0,3,2
,,D,84,1,1,1
,,D,85,0,1,1
,,C,81,6,12,8
,,C,82,0,4,1
,,C,83,2,7,6
,,C,84,5,5,4
,,C,85,0,12,9
,,C,81,20,17,13
,,C,82,11,7,5
,,C,83,22,25,22
,,C,84,9,7,5
,,C,85,4,9,7
,,B,81,37,38,25
,,B,82,0,14,11
,,B,83,26,25,19
,,B,84,18,8,6
,,B,85,16,39,28
,,C,81,38,19,16
,,C,82,6,7,4
,,C,83,18,17,12
,,C,84,11,7,5
,,C,85,11,18,12
,,A,81,311,299,231
,,A,82,50,237,237
,,A,83,322,349,273
,,A,84,106,115,83
,,A,85,597,725,361
,,B,81,5,31,22
,,B,82,0,24,9
,,B,83,30,46,36
,,B,84,7,15,11
,,B,85,23,42,29
,,C,81,10,9,6
,,C,82,0,9,3
,,C,83,5,5,4
,,C,84,3,7,6
,,C,85,20,14,9
,,B,81,21,35,27
,,B,82,6,8,7
,,B,83,40,34,28
,,B,84,6,15,9
,,B,85,12,35,25
,,A,81,509,197,75
,,A,82,120,59,38
,,A,83,49,46,34
,,A,84,32,24,17
,,A,85,76,93,57
,,B,81,22,15,10
,,B,82,7,3,2
,,B,83,47,28,18
,,B,84,10,7,5
,,B,85,16,34,17
,,C,81,17,11,9
,,C,82,9,5,3
,,C,83,9,12,8
,,C,84,1,3,3
,,C,85,1,7,4
,,D,81,0,5,4
,,D,82,0,1,0
,,D,83,5,2,2
,,D,84,2,3,2
,,D,85,6,5,3
,,C,81,5,4,3
,,C,82,0,1,1
,,C,83,0,3,2
,,C,84,0,2,1
,,C,85,0,5,5
,,B,81,86,39,27
,,B,82,1,11,7
,,B,83,24,16,13
,,B,84,17,4,2
,,B,85,24,27,15
,,D,81,0,2,2
,,D,82,0,2,1
,,D,83,2,2,1
,,D,84,0,1,1
,,D,85,0,6,6
,,D,81,5,3,2
,,D,82,0,3,3
,,D,83,2,8,5
,,D,84,1,2,2
,,D,85,1,3,1
,,D,81,4,18,10
,,D,82,1,4,2
,,D,83,2,8,6
,,D,84,0,3,2
,,D,85,6,5,4
,,A,81,297,172,147
,,A,82,63,53,30
,,A,83,113,77,44
,,A,84,54,62,44
,,A,85,236,144,84
,,C,81,7,7,5
,,C,82,2,8,8
,,C,83,11,16,13
,,C,84,22,18,12
,,C,85,13,22,15
,,D,81,2,4,3
,,D,82,0,1,1
,,D,83,0,3,2
,,D,84,5,2,2
,,D,85,8,8,8
,,D,81,0,2,2
,,D,82,1,1,1
,,D,83,8,9,8
,,D,84,0,1,1
,,D,85,0,2,1
,,D,81,3,9,4
,,D,82,0,3,1
,,D,83,0,11,7
,,D,84,1,3,2
,,D,85,12,6,4
,,B,81,27,18,13
,,B,82,12,6,5
,,B,83,15,16,13
,,B,84,3,6,5
,,B,85,38,30,21
,,C,81,16,21,12
,,C,82,42,8,8
,,C,83,15,12,10
,,C,84,7,4,3
,,C,85,1,29,19
,,D,81,4,4,4
,,D,82,0,2,1
,,D,83,0,2,2
,,D,84,2,2,2
,,D,85,1,3,3
,,B,81,104,48,33
,,B,82,0,15,10
,,B,83,49,41,26
,,B,84,16,8,7
,,B,85,60,43,24
,,C,81,7,7,5
,,C,82,0,0,1
,,C,83,1,5,3
,,C,84,4,2,2
,,C,85,3,2,2
,,D,81,14,2,2
,,D,82,30,1,0
,,D,83,2,2,2
,,D,84,0,0,0
,,D,85,0,2,2
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,3,2
,,D,81,0,2,1
,,D,82,0,3,1
,,D,83,5,5,4
,,D,84,2,2,1
,,D,85,0,3,2
,,C,81,6,3,3
,,C,82,0,1,1
,,C,83,3,8,5
,,C,84,1,2,2
,,C,85,2,4,3
,,C,81,7,12,10
,,C,82,0,2,2
,,C,83,11,8,6
,,C,84,6,5,4
,,C,85,10,12,9
,,D,81,3,1,0
,,D,82,1,1,1
,,D,83,1,2,1
,,D,84,1,1,1
,,D,85,1,6,4
,,B,81,18,19,13
,,B,82,0,16,12
,,B,83,1,8,4
,,B,84,1,3,2
,,B,85,0,14,6
,,D,81,4,2,2
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,2,0,0
,,D,85,1,7,3
,,C,81,13,15,12
,,C,82,8,21,14
,,C,83,12,10,7
,,C,84,4,6,5
,,C,85,5,7,6
,,C,81,3,3,3
,,C,82,1,1,1
,,C,83,14,9,8
,,C,84,3,3,2
,,C,85,6,6,5
,,D,81,4,5,4
,,D,82,0,1,1
,,D,83,5,8,6
,,D,84,3,4,2
,,D,85,0,4,3
,,C,81,3,2,2
,,C,82,0,2,1
,,C,83,3,9,7
,,C,84,11,7,4
,,C,85,19,9,5
,,D,81,15,5,4
,,D,82,6,4,1
,,D,83,1,2,2
,,D,84,3,2,1
,,D,85,2,2,1
,,B,81,18,14,10
,,B,82,7,7,6
,,B,83,8,23,18
,,B,84,13,12,9
,,B,85,6,33,16
,,C,81,4,10,7
,,C,82,0,2,1
,,C,83,1,8,5
,,C,84,0,3,2
,,C,85,2,5,3
,,C,81,8,6,6
,,C,82,8,3,2
,,C,83,7,14,10
,,C,84,5,6,4
,,C,85,12,8,7
,,D,81,3,4,3
,,D,82,0,1,1
,,D,83,17,19,13
,,D,84,2,8,6
,,D,85,0,5,5
,,C,81,3,11,8
,,C,82,0,3,2
,,C,83,30,21,16
,,C,84,16,12,8
,,C,85,6,16,11
,,B,81,15,9,8
,,B,82,1,3,3
,,B,83,14,10,8
,,B,84,1,6,4
,,B,85,22,11,9
,,D,81,0,4,2
,,D,82,20,6,3
,,D,83,0,3,2
,,D,84,0,2,2
,,D,85,0,9,7
,,B,81,2,8,5
,,B,82,0,8,8
,,B,83,7,312,59
,,B,84,7,21,12
,,B,85,6,16,11
,,D,81,4,2,2
,,D,82,0,8,2
,,D,83,4,11,11
,,D,84,2,2,2
,,D,85,0,4,2
,,D,81,1,3,2
,,D,82,6,3,2
,,D,83,2,3,2
,,D,84,0,1,1
,,D,85,3,6,5
,,C,81,12,5,4
,,C,82,1,1,1
,,C,83,9,7,5
,,C,84,3,2,3
,,C,85,5,7,5
,,D,81,10,3,2
,,D,82,0,2,1
,,D,83,1,3,2
,,D,84,0,1,1
,,D,85,0,8,5
,,B,81,30,12,8
,,B,82,0,5,4
,,B,83,18,24,16
,,B,84,6,8,7
,,B,85,4,17,11
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,6,2,2
,,B,81,26,22,17
,,B,82,1,17,11
,,B,83,1,13,10
,,B,84,5,11,9
,,B,85,18,33,24
,,D,81,2,2,1
,,D,82,4,6,5
,,D,83,0,4,3
,,D,84,1,1,1
,,D,85,12,3,2
,,A,81,132,107,62
,,A,82,1,33,19
,,A,83,111,130,105
,,A,84,14,43,28
,,A,85,69,113,70
,,B,81,23,12,12
,,B,82,1,6,5
,,B,83,1,39,27
,,B,84,39,19,12
,,B,85,19,24,17
,,D,81,3,5,3
,,D,82,6,3,2
,,D,83,1,4,3
,,D,84,0,1,1
,,D,85,18,5,3
,,D,81,12,2,2
,,D,82,6,0,0
,,D,83,4,6,6
,,D,84,2,3,2
,,D,85,9,3,2
,,B,81,12,13,10
,,B,82,5,4,2
,,B,83,9,9,6
,,B,84,3,7,6
,,B,85,11,29,19
,,C,81,48,11,9
,,C,82,3,2,2
,,C,83,11,6,4
,,C,84,5,4,3
,,C,85,24,18,13
,,C,81,4,5,3
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,0,1,1
,,C,85,4,17,14
,,D,81,0,12,9
,,D,82,0,1,1
,,D,83,1,3,2
,,D,84,1,1,0
,,D,85,0,4,3
,,D,81,7,1,1
,,D,82,0,0,0
,,D,83,2,3,3
,,D,84,2,1,1
,,D,85,3,3,2
,,B,81,36,59,52
,,B,82,3,24,17
,,B,83,37,53,29
,,B,84,10,27,17
,,B,85,50,44,32
,,D,81,0,3,2
,,D,82,0,1,1
,,D,83,3,5,3
,,D,84,0,0,0
,,D,85,0,4,5
,,D,81,2,3,2
,,D,82,0,2,2
,,D,83,0,5,3
,,D,84,0,2,1
,,D,85,0,4,3
,,B,81,6,49,31
,,B,82,121,95,57
,,B,83,39,15,14
,,B,84,3,4,4
,,B,85,14,14,11
,,C,81,0,6,6
,,C,82,30,5,2
,,C,83,1,4,3
,,C,84,1,2,2
,,C,85,0,42,10
,,B,81,46,27,19
,,B,82,8,8,7
,,B,83,20,26,20
,,B,84,5,8,5
,,B,85,6,25,18
,,C,81,28,11,8
,,C,82,0,16,12
,,C,83,10,15,10
,,C,84,5,8,6
,,C,85,23,19,13
,,D,81,0,3,3
,,D,82,0,1,1
,,D,83,0,6,4
,,D,84,1,1,1
,,D,85,0,6,5
,,D,81,1,2,1
,,D,82,0,4,1
,,D,83,0,1,1
,,D,84,1,0,0
,,D,85,0,10,10
,,D,81,1,3,2
,,D,82,0,3,2
,,D,83,0,2,1
,,D,84,1,1,1
,,D,85,6,3,4
,,B,81,19,11,10
,,B,82,0,2,2
,,B,83,13,5,4
,,B,84,4,2,2
,,B,85,16,10,8
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,0
,,D,84,1,0,0
,,D,85,0,1,1
,,B,81,63,25,20
,,B,82,1,20,16
,,B,83,39,26,18
,,B,84,7,4,3
,,B,85,11,35,25
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,0,0
,,D,85,1,0,0
,,D,81,0,2,2
,,D,82,1,1,1
,,D,83,0,2,2
,,D,84,0,2,2
,,D,85,0,2,2
,,C,81,15,48,21
,,C,82,0,4,2
,,C,83,10,7,6
,,C,84,3,5,5
,,C,85,5,20,14
,,D,81,1,11,7
,,D,82,2,13,3
,,D,83,0,6,5
,,D,84,3,4,2
,,D,85,0,5,4
,,C,81,10,30,27
,,C,82,0,32,9
,,C,83,7,16,12
,,C,84,7,45,42
,,C,85,21,20,16
,,A,81,68,49,35
,,A,82,18,21,18
,,A,83,64,75,58
,,A,84,29,18,15
,,A,85,35,98,69
,,B,81,49,42,30
,,B,82,6,8,6
,,B,83,27,31,21
,,B,84,2,12,9
,,B,85,31,35,22
,,C,81,12,7,5
,,C,82,0,12,8
,,C,83,4,9,6
,,C,84,0,2,2
,,C,85,0,14,10
,,C,81,5,2,2
,,C,82,0,1,0
,,C,83,3,12,9
,,C,84,1,2,2
,,C,85,12,3,2
,,B,81,87,82,62
,,B,82,24,22,16
,,B,83,80,70,56
,,B,84,20,35,23
,,B,85,42,77,55
,,B,81,4,6,6
,,B,82,0,2,2
,,B,83,14,21,17
,,B,84,18,18,12
,,B,85,8,8,7
,,C,81,35,6,5
,,C,82,0,3,2
,,C,83,20,9,5
,,C,84,11,3,3
,,C,85,12,10,6
,,C,81,5,6,4
,,C,82,2,0,1
,,C,83,11,11,9
,,C,84,0,2,1
,,C,85,0,4,2
,,B,81,8,9,7
,,B,82,1,3,2
,,B,83,3,6,5
,,B,84,0,3,3
,,B,85,0,7,5
,,C,81,6,7,6
,,C,82,0,1,1
,,C,83,1,6,5
,,C,84,0,2,2
,,C,85,10,10,7
,,D,81,14,3,2
,,D,82,0,2,1
,,D,83,0,4,3
,,D,84,0,3,4
,,D,85,21,4,3
,,D,81,0,3,2
,,D,82,0,1,1
,,D,83,2,4,3
,,D,84,3,1,1
,,D,85,6,2,0
,,D,81,10,4,2
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,0,0
,,D,85,1,3,3
,,A,81,127,98,53
,,A,82,1,36,22
,,A,83,124,136,91
,,A,84,52,44,22
,,A,85,25,110,65
,,C,81,0,3,3
,,C,82,108,9,11
,,C,83,1,4,3
,,C,84,0,6,5
,,C,85,108,61,43
,,C,81,11,7,7
,,C,82,0,1,1
,,C,83,3,4,3
,,C,84,2,2,2
,,C,85,1,3,2
,,D,81,7,8,6
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,0,1,1
,,D,85,0,2,2
,,A,81,47,66,42
,,A,82,4,17,12
,,A,83,101,63,48
,,A,84,19,20,14
,,A,85,31,68,39
,,A,81,227,96,73
,,A,82,134,22,15
,,A,83,130,76,52
,,A,84,35,17,15
,,A,85,59,89,52
,,D,81,6,3,2
,,D,82,0,0,0
,,D,83,2,5,5
,,D,84,1,2,2
,,D,85,2,2,2
,,D,81,3,6,5
,,D,82,6,4,3
,,D,83,0,2,1
,,D,84,2,1,1
,,D,85,7,7,6
,,B,81,3,9,7
,,B,82,8,2,2
,,B,83,8,11,8
,,B,84,2,11,8
,,B,85,6,22,16
,,C,81,3,9,7
,,C,82,0,1,1
,,C,83,28,22,16
,,C,84,14,23,17
,,C,85,8,26,18
,,C,81,14,15,10
,,C,82,1,5,3
,,C,83,18,11,8
,,C,84,8,7,5
,,C,85,12,15,9
,,C,81,18,12,9
,,C,82,0,4,3
,,C,83,13,10,7
,,C,84,0,5,5
,,C,85,13,13,9
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,1,0
,,D,85,2,1,1
,,C,81,3,3,3
,,C,82,0,0,0
,,C,83,11,7,8
,,C,84,2,2,1
,,C,85,7,3,3
,,B,81,119,54,39
,,B,82,2,11,8
,,B,83,21,22,15
,,B,84,11,13,11
,,B,85,22,45,26
,,C,81,1,2,2
,,C,82,0,1,1
,,C,83,5,10,8
,,C,84,13,12,9
,,C,85,13,11,9
,,D,81,4,4,3
,,D,82,0,0,0
,,D,83,1,3,2
,,D,84,4,2,1
,,D,85,2,6,4
,,B,81,24,22,17
,,B,82,2,7,3
,,B,83,38,21,18
,,B,84,39,27,18
,,B,85,12,20,17
,,C,81,97,34,27
,,C,82,1,8,6
,,C,83,24,19,11
,,C,84,1,6,5
,,C,85,28,25,16
,,C,81,30,7,5
,,C,82,4,1,1
,,C,83,8,14,10
,,C,84,1,4,3
,,C,85,0,7,4
,,B,81,43,32,23
,,B,82,7,11,8
,,B,83,39,38,30
,,B,84,6,9,8
,,B,85,19,29,18
,,D,81,0,2,1
,,D,82,0,0,1
,,D,83,19,12,11
,,D,84,9,8,12
,,D,85,12,7,7
,,C,81,59,34,19
,,C,82,5,10,6
,,C,83,22,21,14
,,C,84,18,17,13
,,C,85,14,44,25
,,D,81,9,4,4
,,D,82,1,1,1
,,D,83,3,4,3
,,D,84,0,1,1
,,D,85,5,2,2
,,A,81,34,58,44
,,A,82,9,22,18
,,A,83,84,86,77
,,A,84,46,44,33
,,A,85,77,70,52
,,C,81,13,15,12
,,C,82,0,2,2
,,C,83,4,7,5
,,C,84,2,5,4
,,C,85,12,8,5
,,C,81,5,58,33
,,C,82,16,3,2
,,C,83,11,27,20
,,C,84,32,13,10
,,C,85,6,19,12
,,C,81,7,31,23
,,C,82,3,3,2
,,C,83,8,7,4
,,C,84,3,6,4
,,C,85,24,18,10
,,D,81,3,2,2
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,1,1,1
,,D,85,0,1,0
,,C,81,29,27,24
,,C,82,2,3,3
,,C,83,14,8,4
,,C,84,3,1,1
,,C,85,9,6,6
,,D,81,3,9,3
,,D,82,6,0,0
,,D,83,0,2,1
,,D,84,0,0,0
,,D,85,1,0,0
,,C,81,1,3,3
,,C,82,6,3,2
,,C,83,3,2,2
,,C,84,0,1,1
,,C,85,0,2,2
,,B,81,61,21,18
,,B,82,9,8,7
,,B,83,7,7,4
,,B,84,3,7,3
,,B,85,25,17,10
,,A,81,514,155,106
,,A,82,75,60,34
,,A,83,155,179,102
,,A,84,49,82,45
,,A,85,140,185,104
,,C,81,7,18,12
,,C,82,0,5,3
,,C,83,3,6,5
,,C,84,2,3,2
,,C,85,14,12,9
,,C,81,8,8,7
,,C,82,0,1,1
,,C,83,45,34,21
,,C,84,9,11,7
,,C,85,21,12,9
,,B,81,11,44,33
,,B,82,13,4,3
,,B,83,46,38,26
,,B,84,17,16,17
