PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_01_ACTUAL,2016_01_MSF_FORECAST,2016_01_RF_FORECAST
,,C,81,18,27,23
,,C,82,7,3,3
,,C,83,13,9,9
,,C,84,6,11,11
,,C,85,0,2,2
,,D,81,4,12,12
,,D,82,0,4,4
,,D,83,0,2,2
,,D,84,7,5,6
,,D,85,2,3,2
,,D,81,6,11,11
,,D,82,1,2,2
,,D,83,0,5,5
,,D,84,6,7,7
,,D,85,4,4,3
,,D,81,7,15,15
,,D,82,0,2,2
,,D,83,1,3,2
,,D,84,5,8,7
,,D,85,2,3,3
,,D,81,4,10,10
,,D,82,3,2,2
,,D,83,1,4,4
,,D,84,3,7,6
,,D,85,3,2,2
,,D,81,0,6,6
,,D,82,1,2,2
,,D,83,3,2,3
,,D,84,3,4,4
,,D,85,0,2,2
,,D,81,3,7,8
,,D,82,1,1,1
,,D,83,4,4,4
,,D,84,3,4,4
,,D,85,0,3,3
,,D,81,4,6,5
,,D,82,0,2,2
,,D,83,1,3,3
,,D,84,2,2,1
,,D,85,3,5,5
,,D,81,12,7,7
,,D,82,0,2,3
,,D,83,5,2,2
,,D,84,4,2,2
,,D,85,3,4,3
,,D,81,4,4,5
,,D,82,0,1,1
,,D,83,0,2,2
,,D,84,4,6,6
,,D,85,0,2,2
,,D,81,2,3,3
,,D,82,0,0,0
,,D,83,0,4,3
,,D,84,7,6,6
,,D,85,0,1,1
,,D,81,0,7,0
,,D,82,0,2,1
,,D,83,0,4,3
,,D,84,0,6,2
,,D,85,0,3,2
,,C,81,6,47,33
,,C,82,3,3,4
,,C,83,7,4,5
,,C,84,17,13,16
,,C,85,4,4,5
,,D,81,1,2,2
,,D,82,1,1,1
,,D,83,1,2,2
,,D,84,3,4,4
,,D,85,0,3,3
,,D,81,2,11,3
,,D,82,0,2,2
,,D,83,0,5,3
,,D,84,1,6,2
,,D,85,0,4,1
,,C,81,7,33,46
,,C,82,2,4,4
,,C,83,6,7,9
,,C,84,15,14,18
,,C,85,2,4,5
,,D,81,0,1,1
,,D,82,1,4,2
,,D,83,6,5,4
,,D,84,3,9,3
,,D,85,1,4,3
,,D,81,3,6,5
,,D,82,1,2,2
,,D,83,0,2,2
,,D,84,9,5,5
,,D,85,2,3,2
,,D,81,5,6,6
,,D,82,1,1,1
,,D,83,1,3,3
,,D,84,6,6,6
,,D,85,1,3,3
,,D,81,0,3,2
,,D,82,0,2,0
,,D,83,0,3,1
,,D,84,0,3,1
,,D,85,0,5,1
,,A,81,100,267,232
,,A,82,68,67,62
,,A,83,29,32,30
,,A,84,70,61,62
,,A,85,59,38,42
,,D,81,8,5,6
,,D,82,1,2,1
,,D,83,3,4,4
,,D,84,7,6,6
,,D,85,11,6,6
,,D,81,2,0,1
,,D,82,11,12,13
,,D,83,4,7,6
,,D,84,9,8,10
,,D,85,24,30,28
,,D,81,0,8,1
,,D,82,0,2,1
,,D,83,0,2,0
,,D,84,0,3,1
,,D,85,0,6,2
,,A,81,131,266,234
,,A,82,75,71,63
,,A,83,23,34,32
,,A,84,74,65,66
,,A,85,48,41,41
,,D,81,5,5,6
,,D,82,4,2,1
,,D,83,2,5,5
,,D,84,6,8,7
,,D,85,4,4,4
,,D,81,6,1,2
,,D,82,22,13,14
,,D,83,2,8,7
,,D,84,6,7,8
,,D,85,21,25,23
,,D,81,1,4,3
,,D,82,2,2,2
,,D,83,5,2,2
,,D,84,3,3,2
,,D,85,0,3,2
,,D,81,0,3,3
,,D,82,0,2,2
,,D,83,1,2,1
,,D,84,3,2,2
,,D,85,0,1,1
,,C,81,9,6,5
,,C,82,5,4,3
,,C,83,0,2,2
,,C,84,0,2,2
,,C,85,1,0,1
,,C,81,2,6,7
,,C,82,4,4,4
,,C,83,2,3,3
,,C,84,0,1,1
,,C,85,2,2,1
,,D,81,3,5,4
,,D,82,0,1,2
,,D,83,0,1,1
,,D,84,4,2,2
,,D,85,1,2,2
,,D,81,1,6,6
,,D,82,0,2,1
,,D,83,0,1,1
,,D,84,3,3,3
,,D,85,2,2,2
,,C,81,5,8,7
,,C,82,4,5,5
,,C,83,0,2,1
,,C,84,4,5,4
,,C,85,11,10,10
,,C,81,5,7,7
,,C,82,3,5,5
,,C,83,2,3,2
,,C,84,3,5,4
,,C,85,9,10,9
,,D,81,7,7,6
,,D,82,0,2,2
,,D,83,5,4,3
,,D,84,5,6,6
,,D,85,2,1,1
,,D,81,5,8,8
,,D,82,1,3,3
,,D,83,7,4,3
,,D,84,4,7,7
,,D,85,5,1,1
,,D,81,1,15,0
,,D,82,0,2,1
,,D,83,0,6,2
,,D,84,0,4,1
,,D,85,0,5,2
,,B,81,52,105,111
,,B,82,16,27,26
,,B,83,54,38,41
,,B,84,25,28,27
,,B,85,16,14,16
,,D,81,5,5,4
,,D,82,0,1,1
,,D,83,1,6,5
,,D,84,4,1,1
,,D,85,7,2,2
,,D,81,1,9,0
,,D,82,0,3,1
,,D,83,0,8,1
,,D,84,0,4,2
,,D,85,0,6,2
,,B,81,60,104,104
,,B,82,19,30,31
,,B,83,44,43,46
,,B,84,29,28,29
,,B,85,17,14,15
,,D,81,5,4,3
,,D,82,0,1,1
,,D,83,5,7,4
,,D,84,2,2,2
,,D,85,2,3,2
,,D,81,3,7,5
,,D,82,0,1,1
,,D,83,2,3,3
,,D,84,2,1,1
,,D,85,0,1,1
,,D,81,10,6,4
,,D,82,0,0,0
,,D,83,0,2,2
,,D,84,1,1,1
,,D,85,0,1,0
,,C,81,8,9,8
,,C,82,0,1,1
,,C,83,2,6,6
,,C,84,0,4,3
,,C,85,1,3,3
,,C,81,6,7,6
,,C,82,0,1,1
,,C,83,4,7,7
,,C,84,1,4,3
,,C,85,2,3,3
,,D,81,4,10,10
,,D,82,0,1,1
,,D,83,2,4,3
,,D,84,5,5,4
,,D,85,1,2,2
,,D,81,5,9,9
,,D,82,0,1,1
,,D,83,4,5,4
,,D,84,7,5,4
,,D,85,4,3,2
,,D,81,0,6,5
,,D,82,0,1,1
,,D,83,2,3,3
,,D,84,2,4,4
,,D,85,1,1,1
,,D,81,3,6,5
,,D,82,0,2,2
,,D,83,3,3,2
,,D,84,0,3,3
,,D,85,1,1,1
,,D,81,3,8,7
,,D,82,3,5,3
,,D,83,0,11,10
,,D,84,1,3,3
,,D,85,1,5,4
,,D,81,5,9,8
,,D,82,4,4,4
,,D,83,0,10,10
,,D,84,2,3,3
,,D,85,2,6,6
,,D,81,0,8,1
,,D,82,0,2,0
,,D,83,0,4,2
,,D,84,0,5,1
,,D,85,0,4,2
,,B,81,26,71,55
,,B,82,8,8,9
,,B,83,28,11,11
,,B,84,22,14,17
,,B,85,10,10,10
,,D,81,0,3,3
,,D,82,0,2,1
,,D,83,1,12,13
,,D,84,3,2,2
,,D,85,6,5,4
,,B,81,10,13,12
,,B,82,13,7,5
,,B,83,15,9,10
,,B,84,7,15,15
,,B,85,7,10,9
,,C,81,11,13,13
,,C,82,0,4,3
,,C,83,5,4,3
,,C,84,1,5,6
,,C,85,5,4,5
,,D,81,0,10,1
,,D,82,0,2,0
,,D,83,0,3,1
,,D,84,0,5,1
,,D,85,0,4,1
,,B,81,28,67,65
,,B,82,11,10,12
,,B,83,21,13,16
,,B,84,20,15,19
,,B,85,6,11,13
,,D,81,1,3,3
,,D,82,0,2,1
,,D,83,2,9,7
,,D,84,2,2,1
,,D,85,5,3,2
,,B,81,13,16,14
,,B,82,9,9,7
,,B,83,16,11,10
,,B,84,18,15,14
,,B,85,12,11,10
,,C,81,9,14,13
,,C,82,0,2,2
,,C,83,4,4,3
,,C,84,1,6,6
,,C,85,8,5,5
,,D,81,3,6,10
,,D,82,1,2,3
,,D,83,14,6,12
,,D,84,6,3,3
,,D,85,1,2,3
,,D,81,24,7,13
,,D,82,2,2,2
,,D,83,27,6,8
,,D,84,4,3,3
,,D,85,3,2,2
,,C,81,53,47,42
,,C,82,12,19,18
,,C,83,13,10,9
,,C,84,15,14,14
,,C,85,19,24,22
,,C,81,5,11,9
,,C,82,3,2,2
,,C,83,0,1,1
,,C,84,0,1,1
,,C,85,8,4,4
,,C,81,70,55,57
,,C,82,11,18,16
,,C,83,1,11,10
,,C,84,18,13,11
,,C,85,22,23,23
,,C,81,8,12,10
,,C,82,2,2,2
,,C,83,0,1,1
,,C,84,2,1,1
,,C,85,10,6,5
,,D,81,6,16,16
,,D,82,1,3,2
,,D,83,4,4,4
,,D,84,12,12,12
,,D,85,2,3,2
,,D,81,4,16,17
,,D,82,0,3,2
,,D,83,0,3,3
,,D,84,11,10,11
,,D,85,2,3,2
,,D,81,6,5,5
,,D,82,0,1,1
,,D,83,3,2,2
,,D,84,6,5,5
,,D,85,0,2,2
,,D,81,1,5,4
,,D,82,1,2,3
,,D,83,2,3,3
,,D,84,11,5,4
,,D,85,0,2,1
,,B,81,60,81,78
,,B,82,20,29,29
,,B,83,31,35,29
,,B,84,23,27,24
,,B,85,22,25,23
,,B,81,29,33,39
,,B,82,27,23,25
,,B,83,28,24,24
,,B,84,18,13,17
,,B,85,23,7,7
,,D,81,4,6,5
,,D,82,0,2,1
,,D,83,1,5,4
,,D,84,0,1,1
,,D,85,2,2,2
,,C,81,0,0,0
,,C,82,1,6,6
,,C,83,9,16,15
,,C,84,2,5,5
,,C,85,17,16,14
,,B,81,70,84,80
,,B,82,28,29,28
,,B,83,36,37,35
,,B,84,31,31,31
,,B,85,22,25,22
,,B,81,39,31,36
,,B,82,22,27,29
,,B,83,27,24,24
,,B,84,9,15,19
,,B,85,21,7,8
,,D,81,5,5,5
,,D,82,1,1,1
,,D,83,0,6,6
,,D,84,0,2,1
,,D,85,2,6,4
,,C,81,0,0,1
,,C,82,6,7,5
,,C,83,18,17,16
,,C,84,4,6,5
,,C,85,11,25,19
,,D,81,4,3,4
,,D,82,3,4,3
,,D,83,4,3,2
,,D,84,12,11,11
,,D,85,6,4,4
,,B,81,82,110,121
,,B,82,9,11,12
,,B,83,18,22,31
,,B,84,64,78,110
,,B,85,17,14,18
,,D,81,3,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,6,4,4
,,D,85,2,3,2
,,D,81,8,4,4
,,D,82,9,4,2
,,D,83,0,3,3
,,D,84,21,11,11
,,D,85,7,4,4
,,B,81,63,110,117
,,B,82,5,12,12
,,B,83,11,20,27
,,B,84,69,74,98
,,B,85,16,12,14
,,D,81,6,1,1
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,6,4,3
,,D,85,4,4,3
,,D,81,0,15,4
,,D,82,0,5,0
,,D,83,0,10,1
,,D,84,0,17,1
,,D,85,0,9,0
,,A,81,154,173,181
,,A,82,23,31,33
,,A,83,48,50,57
,,A,84,104,131,145
,,A,85,69,38,50
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,2,1,1
,,D,85,0,1,1
,,D,81,0,9,1
,,D,82,0,3,1
,,D,83,0,7,1
,,D,84,0,21,1
,,D,85,0,12,1
,,A,81,127,180,181
,,A,82,23,34,38
,,A,83,53,52,57
,,A,84,101,131,141
,,A,85,32,40,53
,,D,81,1,0,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,0,2,2
,,D,81,0,7,0
,,D,82,0,2,0
,,D,83,0,5,1
,,D,84,0,3,1
,,D,85,0,5,1
,,B,81,16,76,73
,,B,82,8,20,20
,,B,83,27,24,25
,,B,84,33,32,37
,,B,85,7,11,13
,,D,81,1,3,2
,,D,82,0,0,0
,,D,83,1,4,3
,,D,84,2,2,1
,,D,85,2,3,2
,,C,81,5,5,4
,,C,82,8,4,4
,,C,83,11,10,8
,,C,84,21,10,8
,,C,85,6,9,9
,,D,81,0,6,1
,,D,82,0,2,0
,,D,83,0,5,1
,,D,84,0,6,1
,,D,85,0,6,2
,,B,81,28,80,69
,,B,82,17,25,26
,,B,83,18,26,28
,,B,84,31,40,42
,,B,85,9,11,13
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,5,5
,,D,84,2,2,1
,,D,85,1,2,2
,,C,81,9,8,6
,,C,82,7,7,6
,,C,83,10,13,11
,,C,84,23,15,13
,,C,85,6,10,11
,,C,81,2,6,7
,,C,82,2,3,3
,,C,83,1,3,3
,,C,84,4,4,4
,,C,85,2,3,3
,,D,81,2,2,2
,,D,82,0,0,1
,,D,83,2,2,3
,,D,84,3,4,4
,,D,85,3,5,4
,,C,81,1,5,5
,,C,82,4,4,4
,,C,83,1,3,3
,,C,84,4,5,4
,,C,85,5,3,3
,,D,81,1,2,2
,,D,82,0,1,1
,,D,83,1,2,2
,,D,84,4,4,4
,,D,85,3,5,4
,,C,81,5,2,2
,,C,82,3,4,4
,,C,83,1,1,1
,,C,84,6,8,7
,,C,85,3,5,5
,,C,81,0,2,2
,,C,82,5,3,3
,,C,83,1,1,1
,,C,84,4,7,6
,,C,85,3,4,4
,,C,81,6,6,7
,,C,82,2,3,4
,,C,83,1,2,2
,,C,84,0,3,3
,,C,85,4,3,3
,,C,81,5,6,6
,,C,82,0,2,2
,,C,83,0,2,2
,,C,84,1,3,3
,,C,85,3,5,5
,,C,81,7,12,12
,,C,82,2,2,2
,,C,83,5,3,4
,,C,84,8,7,7
,,C,85,2,2,3
,,D,81,5,4,4
,,D,82,3,1,1
,,D,83,0,3,3
,,D,84,14,5,4
,,D,85,1,1,1
,,C,81,3,11,11
,,C,82,1,2,2
,,C,83,0,5,5
,,C,84,8,6,6
,,C,85,0,2,2
,,D,81,1,4,3
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,5,4,3
,,D,85,1,1,0
,,B,81,30,24,26
,,B,82,9,13,14
,,B,83,25,22,23
,,B,84,29,31,32
,,B,85,8,5,4
,,C,81,8,11,9
,,C,82,4,7,7
,,C,83,1,5,6
,,C,84,19,14,14
,,C,85,0,2,3
,,D,81,5,17,16
,,D,82,1,1,1
,,D,83,1,3,3
,,D,84,1,2,2
,,D,85,0,4,3
,,B,81,33,25,27
,,B,82,9,12,13
,,B,83,18,23,23
,,B,84,25,34,35
,,B,85,7,4,4
,,C,81,4,13,11
,,C,82,2,4,4
,,C,83,4,4,5
,,C,84,14,15,14
,,C,85,1,2,2
,,D,81,5,10,6
,,D,82,0,1,1
,,D,83,1,2,1
,,D,84,3,3,4
,,D,85,0,3,3
,,D,81,0,5,5
,,D,82,1,2,2
,,D,83,1,2,1
,,D,84,0,1,1
,,D,85,0,0,0
,,D,81,0,4,3
,,D,82,0,2,1
,,D,83,0,2,2
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,6,3,2
,,D,82,0,0,0
,,D,83,3,4,4
,,D,84,5,2,2
,,D,85,0,2,2
,,C,81,32,27,38
,,C,82,12,9,10
,,C,83,21,16,18
,,C,84,6,3,4
,,C,85,5,1,2
,,D,81,2,2,2
,,D,82,0,0,0
,,D,83,0,3,2
,,D,84,7,2,2
,,D,85,1,2,2
,,C,81,27,25,35
,,C,82,16,8,9
,,C,83,22,19,20
,,C,84,9,4,5
,,C,85,5,2,3
,,D,81,5,8,7
,,D,82,0,4,3
,,D,83,8,8,6
,,D,84,4,3,2
,,D,85,1,3,3
,,D,81,5,7,7
,,D,82,2,4,4
,,D,83,10,9,7
,,D,84,7,3,3
,,D,85,2,5,4
,,C,81,29,59,49
,,C,82,6,13,14
,,C,83,2,7,7
,,C,84,16,14,15
,,C,85,12,10,12
,,D,81,2,1,2
,,D,82,4,1,0
,,D,83,0,1,1
,,D,84,7,3,3
,,D,85,0,2,1
,,C,81,31,51,59
,,C,82,9,16,15
,,C,83,5,7,7
,,C,84,15,13,15
,,C,85,13,13,14
,,D,81,8,2,2
,,D,82,0,1,1
,,D,83,0,1,2
,,D,84,2,1,1
,,D,85,0,1,1
,,D,81,3,3,2
,,D,82,0,1,1
,,D,83,0,2,2
,,D,84,4,6,5
,,D,85,3,2,2
,,C,81,4,1,1
,,C,82,7,2,2
,,C,83,2,2,1
,,C,84,5,5,5
,,C,85,5,2,2
,,D,81,1,3,2
,,D,82,0,2,2
,,D,83,0,2,1
,,D,84,3,4,3
,,D,85,0,2,3
,,C,81,2,1,1
,,C,82,3,2,2
,,C,83,0,1,1
,,C,84,0,4,4
,,C,85,2,3,2
,,C,81,7,17,20
,,C,82,6,8,8
,,C,83,10,10,8
,,C,84,12,12,10
,,C,85,0,3,4
,,C,81,7,15,12
,,C,82,1,2,2
,,C,83,3,8,6
,,C,84,5,7,7
,,C,85,4,6,5
,,C,81,22,20,24
,,C,82,6,8,8
,,C,83,12,12,11
,,C,84,12,12,12
,,C,85,4,4,4
,,C,81,8,12,11
,,C,82,5,3,3
,,C,83,3,9,8
,,C,84,3,8,6
,,C,85,5,8,7
,,D,81,3,1,1
,,D,82,22,11,11
,,D,83,0,6,6
,,D,84,12,4,4
,,D,85,20,35,28
,,B,81,24,51,84
,,B,82,19,17,25
,,B,83,24,7,13
,,B,84,22,12,22
,,B,85,60,35,72
,,D,81,1,2,2
,,D,82,0,2,1
,,D,83,0,10,9
,,D,84,0,4,4
,,D,85,3,5,4
,,C,81,7,9,6
,,C,82,10,17,15
,,C,83,9,16,16
,,C,84,10,14,13
,,C,85,17,37,34
,,D,81,3,3,4
,,D,82,22,10,11
,,D,83,7,7,7
,,D,84,12,6,4
,,D,85,42,40,26
,,B,81,23,55,97
,,B,82,30,14,25
,,B,83,26,7,14
,,B,84,23,12,24
,,B,85,60,37,69
,,D,81,2,3,2
,,D,82,0,1,1
,,D,83,4,12,9
,,D,84,0,4,4
,,D,85,3,4,3
,,C,81,12,9,8
,,C,82,21,17,16
,,C,83,8,18,18
,,C,84,7,17,15
,,C,85,38,40,35
,,D,81,0,6,0
,,D,82,0,2,1
,,D,83,0,2,2
,,D,84,0,6,1
,,D,85,1,7,2
,,B,81,16,72,65
,,B,82,28,23,20
,,B,83,13,13,14
,,B,84,22,28,29
,,B,85,26,13,16
,,D,81,1,2,2
,,D,82,0,1,1
,,D,83,10,4,3
,,D,84,3,3,3
,,D,85,1,5,4
,,D,81,0,3,1
,,D,82,0,3,1
,,D,83,0,2,2
,,D,84,0,4,1
,,D,85,0,5,2
,,B,81,10,68,58
,,B,82,29,23,21
,,B,83,18,16,16
,,B,84,33,28,28
,,B,85,16,15,19
,,D,81,1,2,2
,,D,82,1,1,1
,,D,83,0,4,3
,,D,84,4,3,2
,,D,85,3,6,4
,,D,81,5,6,7
,,D,82,0,0,0
,,D,83,1,3,4
,,D,84,5,3,2
,,D,85,1,1,1
,,D,81,2,5,4
,,D,82,0,1,1
,,D,83,1,3,3
,,D,84,6,3,4
,,D,85,0,2,2
,,C,81,10,22,21
,,C,82,4,5,5
,,C,83,3,6,6
,,C,84,12,14,14
,,C,85,1,4,4
,,C,81,16,23,24
,,C,82,9,4,4
,,C,83,12,6,6
,,C,84,13,16,16
,,C,85,2,4,4
,,D,81,1,3,3
,,D,82,4,2,2
,,D,83,2,4,3
,,D,84,1,2,2
,,D,85,1,1,1
,,D,81,4,4,3
,,D,82,3,2,1
,,D,83,1,3,3
,,D,84,0,3,2
,,D,85,0,3,3
,,C,81,0,2,2
,,C,82,1,2,2
,,C,83,4,5,4
,,C,84,3,3,3
,,C,85,3,5,4
,,C,81,0,4,4
,,C,82,1,3,3
,,C,83,3,4,4
,,C,84,3,4,3
,,C,85,3,6,6
,,C,81,14,31,30
,,C,82,10,10,8
,,C,83,1,15,15
,,C,84,11,11,11
,,C,85,14,6,5
,,C,81,14,28,26
,,C,82,13,9,8
,,C,83,7,16,15
,,C,84,8,9,10
,,C,85,11,5,5
,,D,81,0,8,1
,,D,82,0,2,0
,,D,83,0,4,1
,,D,84,0,6,1
,,D,85,0,4,1
,,B,81,78,142,150
,,B,82,22,25,26
,,B,83,17,18,20
,,B,84,36,40,43
,,B,85,18,18,23
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,1,3,3
,,D,84,3,3,3
,,D,85,3,2,2
,,C,81,12,18,16
,,C,82,22,14,14
,,C,83,7,8,8
,,C,84,21,14,13
,,C,85,17,12,11
,,B,81,71,122,127
,,B,82,29,25,25
,,B,83,21,16,19
,,B,84,37,42,43
,,B,85,14,18,21
,,D,81,3,3,3
,,D,82,0,2,3
,,D,83,0,2,2
,,D,84,5,3,4
,,D,85,1,2,2
,,C,81,19,15,13
,,C,82,20,15,14
,,C,83,8,8,8
,,C,84,14,13,12
,,C,85,15,11,10
,,D,81,5,6,6
,,D,82,1,1,1
,,D,83,1,4,3
,,D,84,4,7,6
,,D,85,1,2,2
,,D,81,0,6,5
,,D,82,0,1,1
,,D,83,1,4,4
,,D,84,4,7,6
,,D,85,1,3,3
,,B,81,37,16,15
,,B,82,1,5,5
,,B,83,13,14,13
,,B,84,10,5,5
,,B,85,7,9,9
,,B,81,21,15,16
,,B,82,10,6,5
,,B,83,21,13,12
,,B,84,12,6,5
,,B,85,6,12,11
,,D,81,1,5,5
,,D,82,1,6,5
,,D,83,1,1,2
,,D,84,8,6,5
,,D,85,10,4,3
,,D,81,6,6,5
,,D,82,2,5,4
,,D,83,1,2,2
,,D,84,6,6,6
,,D,85,3,4,3
,,D,81,14,9,9
,,D,82,6,2,2
,,D,83,2,4,4
,,D,84,7,8,8
,,D,85,5,3,3
,,D,81,8,8,9
,,D,82,3,3,3
,,D,83,1,7,5
,,D,84,4,8,7
,,D,85,1,3,2
,,B,81,10,15,13
,,B,82,4,7,6
,,B,83,4,9,8
,,B,84,12,16,14
,,B,85,11,9,10
,,B,81,4,14,13
,,B,82,5,4,4
,,B,83,5,9,9
,,B,84,12,14,13
,,B,85,8,11,10
,,C,81,0,6,8
,,C,82,0,2,2
,,C,83,3,3,3
,,C,84,8,6,10
,,C,85,3,2,4
,,D,81,0,5,2
,,D,82,0,3,2
,,D,83,0,7,4
,,D,84,0,10,1
,,D,85,0,3,2
,,C,81,6,6,9
,,C,82,0,2,2
,,C,83,2,5,9
,,C,84,13,7,11
,,C,85,4,2,3
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,1,1
,,A,81,88,242,182
,,A,82,102,114,99
,,A,83,36,51,47
,,A,84,74,80,76
,,A,85,70,63,62
,,D,81,15,7,6
,,D,82,4,3,2
,,D,83,10,8,8
,,D,84,4,6,5
,,D,85,7,9,8
,,C,81,25,31,30
,,C,82,25,18,16
,,C,83,0,0,1
,,C,84,30,21,18
,,C,85,0,0,0
,,D,81,0,0,2
,,D,82,0,1,1
,,D,83,0,0,1
,,D,84,0,1,1
,,D,85,0,1,1
,,A,81,93,226,169
,,A,82,106,97,92
,,A,83,48,49,45
,,A,84,76,72,74
,,A,85,64,62,53
,,D,81,7,5,5
,,D,82,1,3,3
,,D,83,9,8,6
,,D,84,3,5,5
,,D,85,7,7,7
,,C,81,17,29,28
,,C,82,14,17,15
,,C,83,0,0,1
,,C,84,17,21,19
,,C,85,0,0,1
,,D,81,1,3,2
,,D,82,0,1,1
,,D,83,6,3,3
,,D,84,5,4,4
,,D,85,1,2,1
,,C,81,4,5,12
,,C,82,2,2,3
,,C,83,4,4,7
,,C,84,12,4,7
,,C,85,0,2,3
,,D,81,3,5,5
,,D,82,1,2,1
,,D,83,3,4,3
,,D,84,6,4,4
,,D,85,1,2,2
,,D,81,4,6,5
,,D,82,0,2,1
,,D,83,0,6,4
,,D,84,1,6,1
,,D,85,0,2,1
,,C,81,3,6,11
,,C,82,2,2,3
,,C,83,1,4,8
,,C,84,16,5,9
,,C,85,1,2,2
,,B,81,30,83,83
,,B,82,9,12,12
,,B,83,17,17,20
,,B,84,48,27,27
,,B,85,6,6,8
,,D,81,3,4,3
,,D,82,2,3,3
,,D,83,10,16,14
,,D,84,15,13,14
,,D,85,9,9,8
,,B,81,28,83,93
,,B,82,7,13,12
,,B,83,23,19,19
,,B,84,71,32,35
,,B,85,3,5,5
,,D,81,3,3,3
,,D,82,3,4,3
,,D,83,12,17,15
,,D,84,8,16,13
,,D,85,15,13,13
,,B,81,27,13,29
,,B,82,13,5,11
,,B,83,13,8,13
,,B,84,20,6,15
,,B,85,12,4,7
,,D,81,1,3,3
,,D,82,0,2,2
,,D,83,5,5,5
,,D,84,1,1,1
,,D,85,0,1,1
,,C,81,6,12,11
,,C,82,4,4,4
,,C,83,4,9,8
,,C,84,6,11,11
,,C,85,11,8,6
,,B,81,24,14,29
,,B,82,10,4,10
,,B,83,24,9,17
,,B,84,17,6,15
,,B,85,14,4,10
,,D,81,3,3,3
,,D,82,0,1,1
,,D,83,1,5,6
,,D,84,0,2,2
,,D,85,0,2,2
,,C,81,7,12,11
,,C,82,3,5,5
,,C,83,2,9,8
,,C,84,6,10,9
,,C,85,6,8,7
,,D,81,13,28,28
,,D,82,13,13,13
,,D,83,11,7,7
,,D,84,41,23,21
,,D,85,21,18,16
,,A,81,98,150,122
,,A,82,73,68,66
,,A,83,14,67,60
,,A,84,67,56,54
,,A,85,16,28,26
,,D,81,3,27,26
,,D,82,0,16,16
,,D,83,4,3,3
,,D,84,16,28,21
,,D,85,3,3,3
,,D,81,34,33,30
,,D,82,17,12,11
,,D,83,10,10,9
,,D,84,48,23,20
,,D,85,26,20,16
,,A,81,75,154,125
,,A,82,81,63,60
,,A,83,58,64,54
,,A,84,68,61,63
,,A,85,23,28,26
,,D,81,16,36,27
,,D,82,0,18,18
,,D,83,5,4,4
,,D,84,21,20,18
,,D,85,5,4,4
,,C,81,6,13,12
,,C,82,1,5,5
,,C,83,5,12,10
,,C,84,14,12,12
,,C,85,3,7,6
,,D,81,0,0,0
,,D,82,0,0,1
,,D,83,2,1,2
,,D,84,1,0,0
,,D,85,2,1,1
,,C,81,11,20,20
,,C,82,4,5,5
,,C,83,5,12,13
,,C,84,14,13,13
,,C,85,1,2,3
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,2,2
,,D,84,4,2,2
,,D,85,2,1,2
,,C,81,9,12,13
,,C,82,3,4,4
,,C,83,3,16,15
,,C,84,16,12,12
,,C,85,6,6,6
,,D,81,0,0,1
,,D,82,0,0,1
,,D,83,2,1,2
,,D,84,0,0,0
,,D,85,1,1,1
,,C,81,13,18,18
,,C,82,5,6,6
,,C,83,10,13,14
,,C,84,12,12,13
,,C,85,2,3,3
,,D,81,1,2,2
,,D,82,0,0,0
,,D,83,0,4,3
,,D,84,4,4,3
,,D,85,1,2,2
,,D,81,3,3,3
,,D,82,1,3,3
,,D,83,2,2,2
,,D,84,2,2,2
,,D,85,0,3,3
,,D,81,3,4,4
,,D,82,0,3,3
,,D,83,2,3,2
,,D,84,3,2,2
,,D,85,1,3,3
,,C,81,17,20,19
,,C,82,15,17,17
,,C,83,3,7,8
,,C,84,5,7,6
,,C,85,2,7,7
,,C,81,12,21,19
,,C,82,17,19,18
,,C,83,2,7,6
,,C,84,8,7,6
,,C,85,2,7,6
,,D,81,1,3,3
,,D,82,0,1,2
,,D,83,1,4,3
,,D,84,2,5,5
,,D,85,3,1,1
,,D,81,1,5,5
,,D,82,0,1,1
,,D,83,6,4,3
,,D,84,4,5,5
,,D,85,1,1,1
,,C,81,8,14,14
,,C,82,9,8,7
,,C,83,6,4,4
,,C,84,15,7,7
,,C,85,16,14,11
,,C,81,6,13,12
,,C,82,11,9,6
,,C,83,8,6,5
,,C,84,12,6,5
,,C,85,22,14,12
,,C,81,19,14,22
,,C,82,12,5,8
,,C,83,12,9,15
,,C,84,6,3,6
,,C,85,6,2,4
,,C,81,11,16,14
,,C,82,0,2,2
,,C,83,7,10,6
,,C,84,6,6,5
,,C,85,3,7,6
,,C,81,32,17,26
,,C,82,11,5,8
,,C,83,14,8,14
,,C,84,5,3,6
,,C,85,2,3,6
,,C,81,16,19,18
,,C,82,1,3,3
,,C,83,4,11,10
,,C,84,2,7,6
,,C,85,3,8,7
